,wage
12136,0.84
12137,0.0
12138,0.24
12139,0.2
12140,0.52
12141,0.32
12142,0.12
12143,0.68
12144,0.04
12145,0.16
12146,0.48
12147,0.04
12148,0.04
12149,0.12
12150,0.0
12151,0.92
12152,0.8
12153,0.0
12154,0.76
12155,0.0
12156,0.08
12157,0.24
12158,0.52
12159,0.88
12160,0.24
12161,0.52
12162,0.0
12163,0.0
12164,0.0
12165,0.12
12166,0.32
12167,0.0
12168,0.04
12169,0.0
12170,0.0
12171,0.0
12172,0.64
12173,0.0
12174,0.36
12175,0.0
12176,0.52
12177,0.24
12178,0.0
12179,0.0
12180,0.12
12181,0.24
12182,0.04
12183,0.0
12184,0.0
12185,0.2
12186,0.08
12187,0.0
12188,0.8
12189,0.0
12190,0.0
12191,0.64
12192,0.72
12193,0.2
12194,0.0
12195,0.08
12196,0.4
12197,0.12
12198,0.96
12199,0.12
12200,0.0
12201,0.16
12202,0.0
12203,0.16
12204,0.2
12205,0.24
12206,0.12
12207,0.2
12208,0.48
12209,0.6
12210,0.0
12211,0.76
12212,0.0
12213,0.0
12214,0.32
12215,0.56
12216,0.16
12217,0.4
12218,0.0
12219,0.0
12220,0.0
12221,0.56
12222,0.8
12223,0.04
12224,1.0
12225,0.4
12226,0.28
12227,0.16
12228,0.0
12229,0.32
12230,0.04
12231,0.28
12232,0.32
12233,0.2
12234,0.0
12235,0.72
12236,0.88
12237,0.0
12238,0.12
12239,0.64
12240,0.16
12241,0.28
12242,0.0
12243,0.0
12244,0.08
12245,0.16
12246,0.2
12247,0.68
12248,0.08
12249,0.32
12250,0.0
12251,0.8
12252,0.04
12253,0.28
12254,0.0
12255,0.84
12256,0.0
12257,0.28
12258,0.28
12259,0.08
12260,0.16
12261,0.2
12262,0.08
12263,0.0
12264,0.56
12265,0.0
12266,0.04
12267,0.6
12268,1.0
12269,0.04
12270,0.52
12271,0.4
12272,0.52
12273,0.52
12274,0.16
12275,0.0
12276,0.44
12277,0.52
12278,0.0
12279,0.96
12280,0.2
12281,0.0
12282,0.48
12283,0.0
12284,0.52
12285,0.04
12286,0.16
12287,0.2
12288,0.0
12289,0.0
12290,0.0
12291,0.72
12292,0.8
12293,0.0
12294,0.2
12295,0.0
12296,0.0
12297,0.04
12298,0.0
12299,0.64
12300,0.04
12301,0.08
12302,0.12
12303,0.0
12304,0.64
12305,0.32
12306,0.0
12307,0.0
12308,0.0
12309,0.44
12310,0.08
12311,0.0
12312,0.08
12313,0.04
12314,0.12
12315,0.08
12316,0.0
12317,0.4
12318,0.04
12319,0.0
12320,0.0
12321,0.32
12322,0.04
12323,0.0
12324,0.48
12325,0.52
12326,0.12
12327,0.0
12328,0.0
12329,0.0
12330,0.52
12331,0.48
12332,0.08
12333,0.56
12334,0.16
12335,0.12
12336,0.12
12337,0.04
12338,0.96
12339,0.2
12340,0.08
12341,0.56
12342,0.0
12343,0.44
12344,0.0
12345,0.0
12346,0.0
12347,0.24
12348,0.16
12349,0.0
12350,0.28
12351,0.08
12352,0.84
12353,0.04
12354,0.6
12355,0.04
12356,0.16
12357,0.12
12358,0.4
12359,0.04
12360,0.0
12361,0.04
12362,0.36
12363,0.32
12364,0.04
12365,0.0
12366,0.32
12367,0.0
12368,0.0
12369,0.0
12370,0.0
12371,0.04
12372,0.84
12373,0.0
12374,0.2
12375,0.12
12376,0.0
12377,0.04
12378,0.28
12379,0.0
12380,0.32
12381,0.44
12382,0.52
12383,0.64
12384,0.04
12385,0.92
12386,0.16
12387,0.0
12388,0.0
12389,0.0
12390,0.0
12391,0.96
12392,0.72
12393,0.44
12394,0.36
12395,0.48
12396,0.04
12397,0.12
12398,0.04
12399,0.12
12400,0.68
12401,0.8
12402,0.16
12403,0.04
12404,0.0
12405,0.04
12406,0.12
12407,0.0
12408,0.0
12409,0.12
12410,0.0
12411,0.04
12412,0.16
12413,0.0
12414,0.0
12415,0.0
12416,0.6
12417,0.88
12418,0.0
12419,0.16
12420,0.0
12421,0.0
12422,0.04
12423,1.0
12424,0.0
12425,0.0
12426,0.08
12427,0.52
12428,0.0
12429,0.12
12430,0.0
12431,0.0
12432,0.12
12433,0.2
12434,0.04
12435,0.88
12436,0.32
12437,0.44
12438,0.2
12439,0.0
12440,0.8
12441,0.88
12442,0.0
12443,0.0
12444,0.0
12445,0.36
12446,0.24
12447,0.28
12448,0.04
12449,0.08
12450,0.32
12451,0.0
12452,0.08
12453,0.8
12454,0.04
12455,0.28
12456,0.32
12457,0.4
12458,0.68
12459,0.0
12460,0.48
12461,0.32
12462,0.76
12463,0.28
12464,0.12
12465,0.56
12466,0.24
12467,0.16
12468,0.04
12469,0.92
12470,0.36
12471,0.0
12472,0.24
12473,0.04
12474,0.6
12475,0.28
12476,0.12
12477,0.16
12478,0.04
12479,0.04
12480,0.0
12481,0.28
12482,0.08
12483,0.0
12484,0.44
12485,0.32
12486,0.48
12487,0.8
12488,0.32
12489,0.0
12490,0.6
12491,0.44
12492,0.24
12493,0.08
12494,0.76
12495,0.64
12496,0.68
12497,0.0
12498,0.8
12499,0.0
12500,0.0
12501,0.04
12502,0.52
12503,0.0
12504,0.16
12505,0.52
12506,0.04
12507,0.0
12508,0.52
12509,0.0
12510,0.0
12511,0.04
12512,0.28
12513,0.24
12514,0.36
12515,0.0
12516,0.0
12517,0.2
12518,0.68
12519,0.4
12520,0.24
12521,0.0
12522,0.6
12523,0.0
12524,0.08
12525,0.0
12526,0.0
12527,0.48
12528,0.88
12529,0.2
12530,0.52
12531,0.0
12532,0.68
12533,0.24
12534,0.48
12535,0.64
12536,0.04
12537,0.04
12538,0.2
12539,0.68
12540,0.84
12541,0.04
12542,0.0
12543,0.0
12544,0.16
12545,0.2
12546,0.04
12547,1.0
12548,0.0
12549,0.0
12550,0.36
12551,0.0
12552,0.72
12553,0.0
12554,0.16
12555,0.2
12556,0.0
12557,0.2
12558,0.0
12559,0.12
12560,0.0
12561,0.36
12562,0.08
12563,0.0
12564,0.24
12565,0.24
12566,0.0
12567,0.28
12568,0.04
12569,0.32
12570,0.48
12571,0.0
12572,0.0
12573,0.0
12574,0.44
12575,0.28
12576,0.0
12577,0.24
12578,0.04
12579,0.24
12580,0.0
12581,0.08
12582,0.76
12583,0.2
12584,0.0
12585,0.12
12586,0.0
12587,0.52
12588,0.04
12589,0.2
12590,0.36
12591,0.12
12592,0.0
12593,0.2
12594,0.0
12595,0.16
12596,0.16
12597,0.0
12598,0.0
12599,0.12
12600,0.6
12601,0.08
12602,0.12
12603,0.36
12604,0.04
12605,0.52
12606,0.08
12607,0.48
12608,0.52
12609,0.76
12610,0.0
12611,0.0
12612,0.64
12613,0.36
12614,0.36
12615,0.0
12616,0.04
12617,0.64
12618,0.32
12619,0.2
12620,0.16
12621,0.88
12622,1.0
12623,0.88
12624,0.0
12625,0.0
12626,0.12
12627,0.0
12628,0.36
12629,0.28
12630,0.52
12631,0.04
12632,0.88
12633,0.36
12634,0.08
12635,0.04
12636,0.68
12637,0.6
12638,0.0
12639,0.04
12640,0.56
12641,0.0
12642,0.24
12643,0.04
12644,0.0
12645,0.12
12646,0.0
12647,0.12
12648,0.0
12649,0.28
12650,0.04
12651,0.04
12652,0.88
12653,0.04
12654,0.0
12655,0.16
12656,0.04
12657,0.0
12658,0.0
12659,0.0
12660,0.04
12661,0.0
12662,0.08
12663,0.12
12664,0.0
12665,0.0
12666,0.96
12667,0.32
12668,0.0
12669,0.68
12670,0.0
12671,0.0
12672,0.2
12673,0.4
12674,0.44
12675,0.0
12676,0.08
12677,0.0
12678,0.36
12679,0.28
12680,0.04
12681,0.0
12682,0.0
12683,0.84
12684,0.84
12685,0.0
12686,0.0
12687,0.88
12688,0.24
12689,0.44
12690,0.08
12691,0.12
12692,0.28
12693,0.12
12694,0.36
12695,0.44
12696,0.36
12697,0.16
12698,0.0
12699,0.88
12700,0.2
12701,0.44
12702,0.0
12703,0.6
12704,0.0
12705,0.0
12706,0.48
12707,0.0
12708,0.0
12709,0.32
12710,0.48
12711,0.2
12712,0.04
12713,0.96
12714,0.56
12715,0.88
12716,0.2
12717,0.04
12718,0.12
12719,0.88
12720,0.68
12721,0.0
12722,0.8
12723,0.4
12724,0.24
12725,0.04
12726,0.08
12727,0.2
12728,0.0
12729,0.88
12730,0.88
12731,0.0
12732,0.76
12733,0.04
12734,0.0
12735,0.24
12736,0.28
12737,0.0
12738,0.12
12739,0.56
12740,0.0
12741,0.52
12742,0.0
12743,0.0
12744,0.4
12745,0.56
12746,0.2
12747,0.44
12748,0.0
12749,0.36
12750,0.0
12751,0.0
12752,0.0
12753,0.48
12754,0.64
12755,0.0
12756,0.0
12757,0.12
12758,0.12
12759,0.28
12760,0.52
12761,0.92
12762,0.48
12763,0.16
12764,0.84
12765,0.0
12766,0.8
12767,0.12
12768,0.0
12769,0.0
12770,0.2
12771,0.6
12772,0.0
12773,0.04
12774,0.0
12775,0.84
12776,0.56
12777,0.0
12778,0.12
12779,0.0
12780,0.28
12781,0.0
12782,0.0
12783,0.64
12784,0.48
12785,0.0
12786,0.0
12787,0.16
12788,0.16
12789,0.0
12790,0.0
12791,0.04
12792,0.0
12793,0.12
12794,0.24
12795,0.08
12796,0.0
12797,0.2
12798,0.12
12799,0.0
12800,0.0
12801,0.0
12802,0.08
12803,0.28
12804,0.0
12805,0.48
12806,0.32
12807,0.04
12808,0.04
12809,0.44
12810,0.52
12811,0.0
12812,0.0
12813,0.0
12814,0.2
12815,0.0
12816,0.6
12817,0.88
12818,0.28
12819,0.96
12820,0.04
12821,0.6
12822,0.28
12823,0.04
12824,0.12
12825,0.0
12826,0.04
12827,0.0
12828,0.36
12829,0.0
12830,0.0
12831,0.72
12832,0.92
12833,0.68
12834,0.0
12835,0.0
12836,0.0
12837,0.0
12838,0.0
12839,0.0
12840,0.2
12841,0.88
12842,0.0
12843,0.48
12844,0.0
12845,0.56
12846,0.0
12847,0.0
12848,0.0
12849,0.32
12850,0.04
12851,0.16
12852,0.4
12853,0.52
12854,0.2
12855,0.0
12856,0.0
12857,0.0
12858,0.0
12859,0.24
12860,0.0
12861,0.24
12862,0.68
12863,0.12
12864,0.96
12865,0.16
12866,0.04
12867,0.0
12868,0.04
12869,0.0
12870,0.0
12871,0.48
12872,0.0
12873,0.48
12874,0.0
12875,0.64
12876,0.24
12877,0.0
12878,0.0
12879,0.28
12880,0.28
12881,0.0
12882,0.16
12883,0.0
12884,0.36
12885,0.0
12886,0.32
12887,0.32
12888,0.04
12889,0.0
12890,0.0
12891,0.28
12892,0.24
12893,0.4
12894,0.0
12895,0.8
12896,0.2
12897,0.48
12898,0.08
12899,0.84
12900,0.44
12901,1.0
12902,0.0
12903,0.32
12904,0.0
12905,0.0
12906,0.0
12907,0.0
12908,0.08
12909,0.6
12910,0.32
12911,0.2
12912,0.04
12913,0.4
12914,0.04
12915,0.04
12916,0.44
12917,0.8
12918,0.0
12919,0.24
12920,0.36
12921,0.2
12922,0.28
12923,0.72
12924,0.76
12925,0.52
12926,0.04
12927,0.28
12928,0.76
12929,0.0
12930,0.72
12931,0.08
12932,0.0
12933,0.0
12934,0.0
12935,0.0
12936,0.4
12937,0.96
12938,0.0
12939,0.04
12940,0.68
12941,0.16
12942,0.32
12943,0.28
12944,0.84
12945,0.24
12946,0.0
12947,0.56
12948,0.52
12949,0.0
12950,0.2
12951,0.0
12952,0.0
12953,0.16
12954,0.04
12955,0.0
12956,0.76
12957,0.0
12958,0.0
12959,0.16
12960,0.12
12961,0.0
12962,0.48
12963,0.0
12964,0.0
12965,0.44
12966,0.52
12967,0.0
12968,0.52
12969,0.0
12970,0.36
12971,0.24
12972,0.08
12973,0.08
12974,0.0
12975,0.0
12976,0.0
12977,0.4
12978,0.0
12979,0.0
12980,0.0
12981,1.0
12982,0.88
12983,0.6
12984,0.0
12985,0.84
12986,0.2
12987,0.04
12988,0.32
12989,0.0
12990,0.68
12991,0.48
12992,0.08
12993,0.12
12994,0.0
12995,0.52
12996,0.2
12997,0.2
12998,0.0
12999,0.32
13000,0.76
13001,0.0
13002,0.0
13003,0.0
13004,0.0
13005,0.44
13006,0.0
13007,0.36
13008,0.0
13009,0.16
13010,0.0
13011,0.28
13012,0.4
13013,0.68
13014,0.12
13015,0.0
13016,0.0
13017,0.24
13018,0.0
13019,0.2
13020,0.0
13021,0.0
13022,0.08
13023,0.44
13024,0.0
13025,0.32
13026,0.32
13027,0.08
13028,0.4
13029,0.48
13030,0.0
13031,0.16
13032,0.08
13033,0.12
13034,1.0
13035,0.0
13036,0.0
13037,0.8
13038,0.44
13039,0.6
13040,0.16
13041,0.0
13042,0.44
13043,0.76
13044,0.52
13045,0.0
13046,0.08
13047,0.8
13048,0.0
13049,0.16
13050,0.84
13051,0.04
13052,0.0
13053,0.64
13054,0.92
13055,0.0
13056,0.04
13057,0.0
13058,0.24
13059,0.56
13060,0.08
13061,0.84
13062,0.24
13063,0.52
13064,0.4
13065,0.24
13066,0.68
13067,0.0
13068,0.44
13069,0.64
13070,0.48
13071,0.28
13072,0.36
13073,0.0
13074,0.68
13075,0.56
13076,0.48
13077,0.84
13078,0.0
13079,0.64
13080,0.04
13081,0.0
13082,0.04
13083,0.24
13084,0.64
13085,0.68
13086,0.08
13087,0.0
13088,0.0
13089,0.8
13090,0.0
13091,0.04
13092,0.24
13093,0.08
13094,0.0
13095,0.12
13096,0.0
13097,0.76
13098,0.0
13099,0.0
13100,0.12
13101,0.6
13102,0.76
13103,0.4
13104,0.0
13105,0.88
13106,0.36
13107,0.12
13108,0.32
13109,0.4
13110,0.32
13111,0.12
13112,0.08
13113,0.12
13114,0.0
13115,0.32
13116,0.76
13117,0.68
13118,0.64
13119,0.52
13120,0.0
13121,0.0
13122,0.0
13123,0.32
13124,0.0
13125,0.32
13126,0.48
13127,0.04
13128,0.6
13129,0.08
13130,0.0
13131,0.04
13132,0.04
13133,0.08
13134,0.08
13135,0.2
13136,0.0
13137,0.64
13138,0.04
13139,0.2
13140,0.0
13141,0.0
13142,0.52
13143,0.0
13144,0.68
13145,0.4
13146,0.0
13147,0.2
13148,0.76
13149,0.68
13150,0.8
13151,0.28
13152,0.2
13153,0.08
13154,0.0
13155,0.0
13156,0.56
13157,0.52
13158,0.04
13159,0.4
13160,0.04
13161,0.64
13162,0.76
13163,0.04
13164,0.0
13165,0.76
13166,0.72
13167,0.08
13168,0.08
13169,0.04
13170,0.08
13171,0.36
13172,0.28
13173,0.04
13174,0.4
13175,0.68
13176,0.24
13177,0.12
13178,0.92
13179,0.32
13180,0.04
13181,0.96
13182,0.0
13183,0.04
13184,0.6
13185,0.96
13186,0.64
13187,0.2
13188,0.0
13189,0.0
13190,0.04
13191,0.64
13192,0.4
13193,0.04
13194,0.16
13195,0.0
13196,0.0
13197,0.12
13198,0.0
13199,0.2
13200,0.04
13201,0.0
13202,0.0
13203,0.08
13204,0.4
13205,0.0
13206,0.0
13207,0.04
13208,0.0
13209,0.28
13210,0.2
13211,0.12
13212,0.8
13213,0.56
13214,0.08
13215,0.0
13216,0.44
13217,0.28
13218,0.0
13219,0.0
13220,0.44
13221,0.04
13222,0.2
13223,0.0
13224,0.12
13225,0.28
13226,0.04
13227,0.76
13228,0.04
13229,0.32
13230,0.08
13231,0.72
13232,0.2
13233,0.16
13234,0.0
13235,0.0
13236,0.0
13237,0.2
13238,0.28
13239,0.6
13240,0.0
13241,0.0
13242,0.12
13243,0.08
13244,0.12
13245,0.0
13246,0.04
13247,0.52
13248,0.2
13249,0.8
13250,0.28
13251,0.84
13252,0.0
13253,0.0
13254,0.6
13255,0.64
13256,0.0
13257,0.36
13258,0.0
13259,0.0
13260,0.24
13261,0.24
13262,0.44
13263,0.16
13264,0.0
13265,0.0
13266,0.76
13267,0.88
13268,0.8
13269,0.76
13270,0.12
13271,0.64
13272,0.88
13273,0.32
13274,0.68
13275,0.2
13276,0.64
13277,0.12
13278,0.0
13279,0.44
13280,0.44
13281,0.4
13282,0.12
13283,0.4
13284,0.56
13285,0.0
13286,0.0
13287,0.64
13288,0.36
13289,0.0
13290,0.0
13291,0.32
13292,0.08
13293,0.68
13294,0.84
13295,0.0
13296,0.0
13297,0.08
13298,0.04
13299,0.04
13300,0.32
13301,0.64
13302,0.24
13303,0.64
13304,0.84
13305,0.72
13306,0.12
13307,0.32
13308,0.04
13309,0.04
13310,0.56
13311,0.04
13312,0.04
13313,0.24
13314,0.0
13315,0.0
13316,0.12
13317,0.48
13318,0.32
13319,0.0
13320,0.0
13321,0.0
13322,0.04
13323,0.56
13324,0.36
13325,0.12
13326,0.28
13327,0.44
13328,0.76
13329,0.36
13330,0.6
13331,0.0
13332,0.08
13333,0.08
13334,0.12
13335,0.0
13336,0.08
13337,0.0
13338,0.0
13339,0.6
13340,0.0
13341,0.0
13342,0.0
13343,0.0
13344,0.0
13345,0.0
13346,0.32
13347,0.0
13348,0.0
13349,0.0
13350,0.12
13351,0.84
13352,0.6
13353,0.24
13354,0.6
13355,0.0
13356,0.2
13357,0.0
13358,0.88
13359,0.08
13360,0.84
13361,0.2
13362,0.04
13363,0.0
13364,0.28
13365,0.72
13366,0.44
13367,0.0
13368,0.96
13369,0.4
13370,0.0
13371,0.72
13372,0.0
13373,0.0
13374,0.2
13375,0.8
13376,0.24
13377,0.6
13378,0.0
13379,0.12
13380,0.36
13381,1.0
13382,0.04
13383,0.16
13384,0.68
13385,0.28
13386,0.72
13387,0.0
13388,0.72
13389,0.64
13390,0.0
13391,0.0
13392,0.16
13393,0.0
13394,0.12
13395,0.08
13396,0.0
13397,0.0
13398,0.0
13399,0.2
13400,0.0
13401,0.2
13402,0.8
13403,0.0
13404,0.8
13405,0.44
13406,0.0
13407,0.2
13408,0.72
13409,0.64
13410,0.44
13411,0.36
13412,0.0
13413,0.2
13414,0.0
13415,0.76
13416,0.0
13417,0.0
13418,0.0
13419,0.12
13420,0.88
13421,0.96
13422,0.0
13423,0.32
13424,0.12
13425,0.8
13426,0.44
13427,0.0
13428,0.48
13429,0.04
13430,0.24
13431,0.16
13432,0.0
13433,0.0
13434,0.08
13435,0.04
13436,0.08
13437,0.0
13438,0.0
13439,0.0
13440,0.84
13441,0.92
13442,0.72
13443,0.04
13444,0.72
13445,0.44
13446,0.4
13447,0.0
13448,0.0
13449,0.0
13450,0.0
13451,0.0
13452,0.04
13453,0.0
13454,0.8
13455,0.72
13456,0.16
13457,0.6
13458,0.0
13459,0.08
13460,0.28
13461,0.28
13462,0.92
13463,0.0
13464,0.84
13465,0.08
13466,0.24
13467,0.0
13468,0.04
13469,0.0
13470,0.0
13471,0.0
13472,0.0
13473,0.0
13474,0.0
13475,0.0
13476,0.28
13477,0.0
13478,0.04
13479,0.52
13480,0.2
13481,0.52
13482,0.6
13483,0.28
13484,0.04
13485,0.44
13486,0.0
13487,0.12
13488,0.0
13489,0.0
13490,0.04
13491,0.0
13492,0.0
13493,0.16
13494,0.92
13495,0.2
13496,0.04
13497,0.0
13498,0.08
13499,0.08
13500,0.64
13501,0.0
13502,0.0
13503,0.0
13504,0.88
13505,0.08
13506,0.4
13507,0.44
13508,0.0
13509,0.0
13510,0.04
13511,0.12
13512,0.12
13513,0.0
13514,0.0
13515,0.2
13516,0.04
13517,0.64
13518,0.24
13519,0.08
13520,0.0
13521,0.2
13522,0.0
13523,0.44
13524,0.12
13525,0.04
13526,0.0
13527,0.4
13528,0.08
13529,0.0
13530,0.04
13531,0.24
13532,0.0
13533,0.32
13534,0.04
13535,0.08
13536,0.0
13537,0.0
13538,0.2
13539,0.12
13540,0.68
13541,0.56
13542,0.0
13543,0.56
13544,0.44
13545,0.8
13546,0.0
13547,0.0
13548,0.04
13549,0.0
13550,0.48
13551,0.12
13552,0.04
13553,0.2
13554,0.52
13555,0.96
13556,0.24
13557,0.04
13558,0.04
13559,0.92
13560,0.32
13561,0.12
13562,0.32
13563,0.04
13564,0.0
13565,0.04
13566,0.4
13567,0.0
13568,0.0
13569,0.56
13570,0.0
13571,0.16
13572,0.16
13573,0.16
13574,0.32
13575,0.0
13576,0.36
13577,0.44
13578,0.0
13579,0.68
13580,0.76
13581,0.68
13582,0.2
13583,0.2
13584,0.76
13585,0.76
13586,0.08
13587,0.0
13588,0.0
13589,0.92
13590,0.44
13591,0.2
13592,0.44
13593,0.0
13594,0.32
13595,0.72
13596,0.04
13597,0.04
13598,0.8
13599,0.0
13600,0.12
13601,0.48
13602,0.16
13603,0.48
13604,0.0
13605,0.28
13606,0.0
13607,0.44
13608,0.04
13609,0.48
13610,0.28
13611,0.32
13612,0.84
13613,0.12
13614,0.48
13615,0.08
13616,0.44
13617,0.6
13618,0.16
13619,1.0
13620,0.32
13621,0.12
13622,0.2
13623,0.0
13624,0.96
13625,0.04
13626,0.12
13627,0.12
13628,0.0
13629,0.04
13630,0.28
13631,0.92
13632,0.0
13633,0.0
13634,0.48
13635,0.4
13636,0.0
13637,0.0
13638,0.8
13639,0.0
13640,0.04
13641,0.0
13642,0.0
13643,0.16
13644,0.68
13645,0.04
13646,0.08
13647,0.0
13648,0.76
13649,0.32
13650,0.0
13651,0.0
13652,0.24
13653,0.32
13654,0.0
13655,0.04
13656,0.0
13657,0.0
13658,0.6
13659,0.0
13660,0.04
13661,0.0
13662,0.4
13663,0.36
13664,0.2
13665,0.84
13666,0.0
13667,0.68
13668,0.0
13669,0.68
13670,0.48
13671,0.0
13672,0.52
13673,0.4
13674,0.0
13675,0.48
13676,0.0
13677,0.08
13678,0.16
13679,0.0
13680,0.68
13681,0.0
13682,0.0
13683,0.0
13684,0.16
13685,0.24
13686,0.72
13687,0.32
13688,0.0
13689,0.24
13690,0.0
13691,0.44
13692,0.08
13693,0.08
13694,0.0
13695,0.0
13696,0.04
13697,0.44
13698,0.32
13699,0.2
13700,0.24
13701,0.68
13702,0.0
13703,0.52
13704,0.0
13705,0.44
13706,0.44
13707,0.0
13708,0.48
13709,0.04
13710,0.08
13711,0.0
13712,0.4
13713,0.08
13714,0.36
13715,0.12
13716,0.04
13717,1.0
13718,0.44
13719,0.08
13720,0.0
13721,0.4
13722,0.8
13723,0.16
13724,0.0
13725,0.0
13726,0.04
13727,0.0
13728,0.96
13729,0.32
13730,1.0
13731,0.36
13732,0.04
13733,0.0
13734,0.6
13735,0.28
13736,0.76
13737,0.08
13738,0.4
13739,0.08
13740,0.72
13741,0.0
13742,0.52
13743,0.0
13744,0.04
13745,0.04
13746,0.0
13747,0.6
13748,0.8
13749,0.0
13750,0.04
13751,0.0
13752,0.24
13753,0.96
13754,0.04
13755,0.0
13756,0.0
13757,0.8
13758,0.0
13759,0.08
13760,0.12
13761,0.0
13762,0.04
13763,0.16
13764,0.8
13765,0.2
13766,0.0
13767,0.56
13768,0.52
13769,0.28
13770,0.0
13771,0.0
13772,0.4
13773,0.2
13774,0.04
13775,0.44
13776,0.0
13777,0.0
13778,0.04
13779,0.12
13780,0.48
13781,0.28
13782,0.2
13783,0.88
13784,0.48
13785,0.0
13786,0.0
13787,0.2
13788,0.28
13789,0.2
13790,0.28
13791,0.0
13792,0.0
13793,0.12
13794,0.12
13795,0.88
13796,0.32
13797,0.56
13798,1.0
13799,0.0
13800,0.4
13801,0.16
13802,0.0
13803,0.0
13804,0.04
13805,0.4
13806,0.2
13807,0.48
13808,0.0
13809,0.2
13810,0.92
13811,0.4
13812,0.0
13813,0.0
13814,0.08
13815,0.64
13816,0.2
13817,0.88
13818,0.0
13819,0.24
13820,0.68
13821,0.08
13822,0.4
13823,0.0
13824,0.36
13825,0.0
13826,0.28
13827,0.88
13828,0.0
13829,0.16
13830,0.16
13831,0.64
13832,0.04
13833,0.04
13834,0.0
13835,0.08
13836,0.36
13837,0.0
13838,0.0
13839,0.76
13840,0.92
13841,0.0
13842,0.52
13843,0.44
13844,0.0
13845,0.32
13846,0.68
13847,0.2
13848,0.04
13849,0.0
13850,0.0
13851,0.72
13852,0.48
13853,0.0
13854,0.64
13855,0.0
13856,0.0
13857,0.04
13858,0.12
13859,0.8
13860,0.16
13861,0.0
13862,0.64
13863,0.28
13864,0.12
13865,0.08
13866,0.04
13867,0.0
13868,0.52
13869,0.0
13870,0.0
13871,0.84
13872,0.0
13873,0.0
13874,0.32
13875,0.0
13876,0.0
13877,0.56
13878,0.08
13879,0.08
13880,0.6
13881,0.08
13882,0.28
13883,0.2
13884,0.48
13885,0.08
13886,0.0
13887,0.36
13888,0.64
13889,0.0
13890,0.24
13891,0.0
13892,0.32
13893,0.08
13894,0.44
13895,0.12
13896,0.0
13897,0.0
13898,0.0
13899,0.72
13900,0.12
13901,0.12
13902,0.0
13903,0.44
13904,0.0
13905,0.12
13906,0.16
13907,0.0
13908,0.72
13909,0.32
13910,0.32
13911,0.04
13912,0.6
13913,0.76
13914,0.48
13915,0.0
13916,0.0
13917,0.52
13918,0.12
13919,0.0
13920,0.96
13921,0.16
13922,0.08
13923,0.04
13924,0.48
13925,0.0
13926,0.0
13927,0.56
13928,0.16
13929,0.04
13930,0.68
13931,0.08
13932,0.36
13933,0.16
13934,0.04
13935,0.08
13936,0.0
13937,0.92
13938,0.0
13939,0.52
13940,0.36
13941,0.0
13942,0.24
13943,0.0
13944,0.0
13945,0.0
13946,0.24
13947,0.08
13948,0.4
13949,0.0
13950,0.0
13951,0.0
13952,0.0
13953,0.0
13954,0.04
13955,0.12
13956,0.4
13957,0.32
13958,0.0
13959,0.2
13960,0.0
13961,0.0
13962,0.0
13963,0.6
13964,0.12
13965,0.72
13966,0.04
13967,0.0
13968,0.56
13969,0.12
13970,0.28
13971,0.24
13972,0.12
13973,0.12
13974,0.16
13975,0.24
13976,0.92
13977,0.72
13978,0.28
13979,0.0
13980,0.8
13981,0.0
13982,0.8
13983,0.0
13984,0.0
13985,0.44
13986,0.0
13987,0.0
13988,0.56
13989,0.24
13990,0.08
13991,0.84
13992,1.0
13993,0.8
13994,0.0
13995,0.36
13996,0.76
13997,0.08
13998,0.12
13999,0.28
14000,0.28
14001,0.04
14002,0.0
14003,0.24
14004,0.32
14005,0.04
14006,0.24
14007,0.0
14008,0.0
14009,0.0
14010,0.88
14011,0.44
14012,0.96
14013,0.16
14014,0.0
14015,0.32
14016,0.28
14017,0.72
14018,0.04
14019,0.36
14020,0.64
14021,0.0
14022,0.08
14023,0.04
14024,0.0
14025,0.08
14026,0.32
14027,0.2
14028,0.12
14029,0.84
14030,0.0
14031,0.0
14032,0.2
14033,0.0
14034,0.04
14035,0.72
14036,0.16
14037,0.08
14038,0.2
14039,0.48
14040,0.8
14041,0.68
14042,0.04
14043,0.04
14044,0.36
14045,0.0
14046,0.04
14047,0.32
14048,0.92
14049,0.04
14050,0.36
14051,0.48
14052,0.68
14053,0.4
14054,0.48
14055,0.8
14056,0.36
14057,0.8
14058,0.64
14059,0.6
14060,0.0
14061,0.24
14062,0.0
14063,0.0
14064,0.36
14065,0.96
14066,0.68
14067,0.0
14068,0.52
14069,0.0
14070,0.2
14071,0.0
14072,0.16
14073,0.0
14074,0.72
14075,0.0
14076,0.92
14077,0.52
14078,0.2
14079,0.04
14080,0.0
14081,0.04
14082,0.84
14083,0.12
14084,0.6
14085,0.0
14086,0.76
14087,0.12
14088,0.12
14089,0.4
14090,0.72
14091,0.2
14092,0.0
14093,0.8
14094,0.16
14095,0.04
14096,0.04
14097,0.28
14098,0.44
14099,0.52
14100,0.04
14101,0.84
14102,0.0
14103,0.08
14104,0.8
14105,0.2
14106,0.64
14107,0.0
14108,0.6
14109,0.08
14110,0.08
14111,0.2
14112,0.04
14113,0.24
14114,0.0
14115,0.4
14116,0.28
14117,0.44
14118,0.0
14119,0.64
14120,0.8
14121,0.0
14122,0.0
14123,0.0
14124,0.0
14125,0.0
14126,0.64
14127,0.0
14128,0.52
14129,0.28
14130,0.04
14131,0.0
14132,0.12
14133,0.56
14134,0.0
