age,education-num,sex,capital-gain,capital-loss,hours-per-week,wage,marital_status_num,occupation_com_House_Services,occupation_com_Other,occupation_com_Professional,occupation_com_Specialty,occupation_com_Tech/sales,workclass_com_ Government,workclass_com_ Other,workclass_com_ Private,workclass_com_ Self-employed,cap_gain_binary,cap_loss_binary,gdp_pc
22,13,1,0,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,16100.0
34,9,1,0,0,65,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
18,7,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
40,11,1,0,1977,15,1,1,0,0,1,0,0,0,0,0,1,0,1,41524.09
28,5,1,4508,0,40,0,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
18,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
77,10,1,0,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
41,14,1,0,1848,40,1,1,0,0,1,0,0,1,0,0,0,0,1,41524.09
48,10,1,0,0,50,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,13,1,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
41,7,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
41,5,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
34,12,1,0,0,55,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
49,12,1,0,0,50,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
49,9,1,0,0,50,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
28,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
62,13,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
41,10,1,0,0,52,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
20,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
61,1,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,2613.57635
30,13,1,0,0,60,0,0,0,0,0,0,1,0,0,1,0,0,0,12157.0215
29,15,1,0,0,55,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
50,14,1,0,1590,45,0,0,0,0,0,0,1,0,0,1,0,0,1,41524.09
44,9,1,0,0,40,1,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
25,13,1,0,0,45,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
62,11,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
57,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,13,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
26,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
60,4,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
62,14,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,12157.0215
26,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
26,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,13,1,7688,0,40,1,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
32,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
66,13,1,0,0,50,0,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
24,1,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
19,10,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
54,13,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
37,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
37,13,1,0,0,50,0,1,0,0,0,1,0,0,0,0,1,0,0,12157.0215
22,10,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
34,10,1,0,0,25,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,9,1,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
42,14,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
47,13,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
29,13,1,0,0,80,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
34,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
38,13,1,0,0,70,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
62,9,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
35,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
37,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
37,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
22,11,1,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
60,7,1,0,0,40,1,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
31,10,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
74,6,1,1797,0,30,0,1,0,1,0,0,0,0,1,0,0,1,0,41524.09
63,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,7,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
44,9,1,0,0,30,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
40,15,1,15024,0,40,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
35,10,1,0,0,60,0,1,0,1,0,0,0,0,0,0,1,0,0,41524.09
50,10,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
18,10,1,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
33,11,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
59,4,1,0,0,70,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
17,7,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
51,10,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
26,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,10,1,0,0,40,1,1,0,0,0,0,1,1,0,0,0,0,0,32212.181
55,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
36,10,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
54,9,1,0,0,40,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
19,9,1,0,1602,30,0,0,0,1,0,0,0,0,1,0,0,0,1,41524.09
32,14,1,0,0,45,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
52,16,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
39,9,1,0,0,28,0,0,0,0,0,0,1,0,0,1,0,0,0,7754.24265
39,9,1,0,0,45,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
59,9,1,0,0,50,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
55,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
54,9,1,0,0,60,1,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
31,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
19,7,1,0,0,25,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
30,9,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,13,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
31,12,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,13,1,0,0,47,0,0,0,0,0,1,0,0,0,0,1,0,0,11039.1745
33,11,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
32,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,9,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,13701.804500000002
29,9,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,32212.181
41,9,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
39,9,1,0,0,60,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,20,1,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
23,13,1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
53,14,1,0,0,65,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
45,9,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,7939.45145
34,13,1,0,0,10,1,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
47,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
24,4,1,0,0,60,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
42,14,1,4687,0,35,1,0,0,0,0,0,1,0,0,1,0,1,0,41524.09
53,10,1,3137,0,40,0,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
38,9,1,0,0,55,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
26,9,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
18,7,1,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
43,6,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,13,1,0,0,32,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
26,11,1,0,0,65,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
21,10,1,2105,0,20,0,1,0,1,0,0,0,0,1,0,0,1,0,41524.09
32,10,1,0,1726,38,0,0,0,0,0,0,1,1,0,0,0,0,1,41524.09
48,16,1,7688,0,55,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
39,14,1,15020,0,60,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
58,13,1,0,0,40,0,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
55,4,1,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
40,9,1,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
74,16,1,0,0,25,1,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
49,9,1,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
56,7,1,0,0,65,1,0,0,1,0,0,0,0,0,0,1,0,0,22762.6065
29,13,1,14344,0,40,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
25,12,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
57,8,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,9,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
28,9,1,2354,0,40,0,0,0,0,0,1,0,0,0,1,0,1,0,41524.09
59,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,13,1,27828,0,60,1,0,0,0,1,0,0,0,0,1,0,1,0,41524.09
28,9,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
19,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
40,10,1,0,0,45,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
28,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
48,13,1,0,0,55,1,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
20,10,1,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,0,34365.786
58,13,1,99999,0,35,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
19,10,1,0,0,30,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
75,9,1,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
24,13,1,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
31,9,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
28,9,1,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
41,9,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,10,1,0,0,35,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
46,9,1,0,0,43,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
33,8,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,10,1,0,0,50,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
47,13,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
81,9,1,0,2377,26,1,1,0,0,1,0,0,0,0,1,0,0,1,41524.09
45,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,7920.87085
35,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,1125.91535
59,13,1,0,0,50,1,0,0,0,1,0,0,0,0,0,1,0,0,41524.09
46,13,1,0,0,48,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
39,9,1,0,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
23,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,12,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
37,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
49,10,1,15024,0,50,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
25,9,1,0,0,48,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
32,13,1,0,0,60,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
34,10,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
40,13,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
33,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
78,4,1,0,0,20,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
31,13,1,0,0,43,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
61,10,1,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
22,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
29,11,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,1978.6446
37,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,7,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
52,14,1,15024,0,60,1,1,0,0,1,0,0,0,0,0,1,1,0,41524.09
37,9,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
18,7,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
37,6,1,0,0,48,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
46,15,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,7,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
47,13,1,0,0,40,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
55,13,1,0,0,60,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
32,10,1,0,1740,40,0,1,0,1,0,0,0,0,0,1,0,0,1,12157.0215
25,10,1,0,0,50,0,0,0,1,0,0,0,0,0,0,1,0,0,41524.09
50,9,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
18,8,1,0,0,20,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
25,5,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,13701.804500000002
23,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
51,9,1,0,0,40,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
47,9,1,2829,0,65,0,1,0,0,0,1,0,0,0,0,1,1,0,41524.09
37,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
37,10,1,25236,0,25,1,0,0,1,0,0,0,0,0,1,0,1,0,41524.09
27,3,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,12157.0215
19,7,1,0,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
52,8,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
25,11,1,0,0,45,0,1,0,1,0,0,0,0,0,0,1,0,0,41524.09
17,8,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
41,11,1,0,0,60,0,1,0,0,0,1,0,0,0,0,1,0,0,41524.09
55,9,1,7688,0,40,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
20,6,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
24,10,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
41,13,1,0,0,38,1,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
23,10,1,0,0,35,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
33,9,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,13,1,0,0,45,1,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
50,10,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
37,7,1,0,0,60,0,0,0,0,0,0,1,0,0,0,1,0,0,12157.0215
48,11,1,7688,0,40,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
19,10,1,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
40,10,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
30,9,1,0,1669,70,0,0,0,0,0,1,0,0,0,1,0,0,1,41524.09
65,7,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
44,13,1,0,0,48,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
32,13,1,0,0,45,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
41,10,1,0,0,65,1,1,0,0,0,0,1,0,0,1,0,0,0,41524.09
28,4,1,0,0,55,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
44,11,1,7298,0,48,1,1,0,0,0,0,1,1,0,0,0,1,0,41524.09
39,12,1,0,0,55,0,0,0,1,0,0,0,1,0,0,0,0,0,41524.09
59,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
31,14,1,0,0,60,1,1,0,0,1,0,0,0,0,1,0,0,0,32212.181
34,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
20,9,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,0,41524.09
33,13,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
52,16,1,0,0,65,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
31,12,1,0,0,44,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
39,9,1,0,0,43,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,45,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
37,9,1,0,2129,40,0,1,0,0,0,1,0,0,0,0,1,0,1,41524.09
44,15,1,0,0,32,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
28,12,1,0,0,65,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
17,7,1,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
23,13,1,0,0,60,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
35,9,1,15024,0,80,1,1,0,0,0,1,0,0,0,1,0,1,0,41524.09
19,10,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
30,9,1,0,0,40,0,1,1,0,0,0,0,0,0,1,0,0,0,41524.09
27,13,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,9,1,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
27,11,1,10520,0,65,1,0,0,0,1,0,0,0,0,1,0,1,0,22762.6065
37,9,1,4386,0,45,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
44,11,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
34,13,1,3103,0,55,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
43,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
23,10,1,0,0,45,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
51,9,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
24,12,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,9,1,0,0,24,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
24,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
53,16,1,0,0,40,1,1,0,0,1,0,0,0,0,0,1,0,0,41524.09
33,10,1,0,0,56,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
24,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
45,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
31,7,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
38,10,1,0,0,47,0,0,0,0,0,1,0,1,0,0,0,0,0,41524.09
28,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,11,1,0,0,50,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
29,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,9,1,0,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
48,9,1,0,0,50,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
24,11,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,4118.766
31,9,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
36,10,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
62,13,1,0,0,50,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
25,13,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
55,9,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
21,10,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,12504.5225
60,5,1,0,0,45,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,12,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
43,9,1,0,0,40,0,1,0,0,0,1,0,1,0,0,0,0,0,41524.09
30,9,1,0,0,40,1,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
47,10,1,0,0,40,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
50,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
41,9,1,0,1887,55,1,1,0,0,0,0,1,0,0,0,1,0,1,41524.09
23,9,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,12173.16
38,4,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
30,12,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,29865.442000000006
35,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
25,10,1,0,0,35,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
61,15,1,0,0,20,0,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
71,9,1,0,0,70,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
35,9,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
35,9,1,0,0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
38,9,1,0,0,40,0,1,0,0,0,0,1,0,0,1,0,0,0,29865.442000000006
27,11,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,41524.09
51,2,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,23083.209000000006
55,12,1,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,41524.09
45,13,1,0,2002,55,0,1,0,0,0,0,1,0,0,1,0,0,1,41524.09
33,11,1,0,0,40,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
25,10,1,0,0,40,0,0,0,0,0,0,1,1,0,0,0,0,0,41524.09
52,16,1,0,0,38,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
46,10,1,0,0,17,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,10,1,4386,0,20,0,1,0,0,0,0,1,0,0,1,0,1,0,41524.09
52,13,1,0,0,40,0,1,0,0,1,0,0,1,0,0,0,0,0,41524.09
47,10,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
46,13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,41524.09
36,10,1,0,0,60,1,1,0,0,0,0,1,0,0,0,1,0,0,41524.09
69,4,1,0,0,48,0,1,0,1,0,0,0,0,1,0,0,0,0,41524.09
34,10,1,7298,0,40,1,1,0,0,1,0,0,0,0,1,0,1,0,41524.09
36,9,1,0,0,65,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
31,9,1,2174,0,40,0,0,0,1,0,0,0,0,0,1,0,1,0,41524.09
31,9,1,0,2415,40,1,1,0,1,0,0,0,0,0,0,1,0,1,41524.09
38,13,1,0,1740,40,0,1,0,0,0,1,0,1,0,0,0,0,1,41524.09
57,10,1,0,0,35,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
24,12,1,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
37,9,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
69,10,1,9386,0,72,1,1,0,0,0,1,0,0,0,0,1,1,0,41524.09
39,14,1,0,0,40,1,1,0,0,1,0,0,0,0,1,0,0,0,41524.09
38,11,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,41524.09
34,9,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,41524.09
21,9,1,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,41524.09
21,10,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,41524.09
61,9,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,0,0,41524.09
35,9,1,0,0,45,0,1,0,1,0,0,0,0,0,1,0,0,0,41524.09
29,10,1,0,0,55,0,0,0,0,0,0,1,0,0,1,0,0,0,18728.07
18,6,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,41524.09
41,9,1,0,0,45,0,0,0,0,1,0,0,1,0,0,0,0,0,41524.09
